recap_id,game_id,text
706,100706,"The Bakersfield Wranglers hosted the Buffalo Marshals on March 18, 2026. The Bakersfield Wranglers topped the Buffalo Marshals, 120-98. Brennan paced the Bakersfield Wranglers attack, scoring 25 points. Redmond paced the Buffalo Marshals with 17 points despite the loss. Heading into halftime, the Bakersfield Wranglers led 57-48 through two quarters of play. After facing a 5-point deficit earlier in the game, the Bakersfield Wranglers came all the way back. It was Brennan who put the Bakersfield Wranglers ahead for good late in the fourth. Castellano dished out a team-high 7 assists. The Bakersfield Wranglers led by as many as 25 points at one stage of the game."
707,100707,"On the road on March 18, 2026, the TAC took on the ALB at the Albany Condors' arena. The Albany Condors won, 120-99, over the Tacoma Talons. Easton was the top scorer for the Albany Condors, going for 32 points. Langford and Navarro scored 14 points to lead the Tacoma Talons. The Albany Condors took a 66-50 lead into the locker room at the break. The Albany Condors rallied back from a 6-point deficit to come away with the win. Winslow provided the go-ahead points for the Albany Condors in the closing minutes. From beyond the arc, the Albany Condors went 14-for-the-night. 8 lead changes kept the outcome in doubt until late in the game."
708,100708,"On the road on March 19, 2026, the DES took on the HON at the Honolulu Miners' arena. The Honolulu Miners defeated the Des Moines Vultures by a score of 128-117. Sinclair led the Honolulu Miners with 44 points. Redmond scored 26 points to lead the Des Moines Vultures. The score was knotted at 60-60 heading into halftime after two close quarters. The Honolulu Miners trailed by 4 points at one stage before pulling away for good. The go-ahead bucket late in the game came from Ocampo of the Honolulu Miners. 7 turnovers plagued the Des Moines Vultures. Zimmer battled foul trouble for stretches of the game."
709,100709,"The Boise Glaciers hosted the Bakersfield Wranglers on March 19, 2026. The BOI beat the BAK, 116-104. Boise Glaciers scorer Montgomery finished with a game-high 32 points. For the Bakersfield Wranglers, Brennan scored a team-high 34 points. The Boise Glaciers held a 61-55 edge at the half of a closely contested game. The Boise Glaciers overcame a 2-point deficit at one stage to win the game. The go-ahead bucket late in the game came from Lockhart of the Boise Glaciers. Reserves for the Boise Glaciers scored 40 points. The Boise Glaciers built a lead as big as 21 points during the game."
710,100710,"The Newark Mustangs hosted the Tulsa Admirals on March 19, 2026. The Newark Mustangs defeated the Tulsa Admirals by a score of 121-116. Sheffield was the top scorer for the Newark Mustangs, going for 32 points. For the Tulsa Admirals, Carver scored a team-high 22 points. The Newark Mustangs led 59-57 at the half after two competitive quarters. The Newark Mustangs did not trail at any point in the game. Sheffield came up with the go-ahead basket in the final stretch of the game. Sheffield notched a double-double, finishing with 21 points and 14 rebounds. Foul trouble was an issue at times for Ocampo."
711,100711,"Nash's 30 points powered the Nashville Tempest past the visiting Reno Ridgebacks, 121-117, on March 19, 2026, in a game decided by 4 points after Nashville rallied from an 8-point deficit. Delgado led Reno with 33 in defeat, and the Ridgebacks were actually up 64-57 at the break before Samir Emerson provided the go-ahead points for the Nashville Tempest in the closing minutes. Lamar Redmond battled foul trouble along the way as Nashville held on for the home win over Reno."
712,100712,"On March 19, 2026, the Richmond Kestrels traveled to face the Albuquerque Lancers. The final score was Albuquerque Lancers 115, Richmond Kestrels 102. Salazar topped all scorers for the Albuquerque Lancers with 32 points. Richmond Kestrels scorer Ashby put up 22 points. At the break, the Albuquerque Lancers were up 56-51 after the opening two quarters. The Albuquerque Lancers overcame a 5-point deficit at one stage to win the game. Emerson provided the go-ahead points for the Albuquerque Lancers in the closing minutes. Winslow did not suit up for the Albuquerque Lancers. The Albuquerque Lancers opened up a 20-point advantage at one point in the game."
713,100713,"On March 20, 2026, the Albuquerque Lancers traveled to face the Hartford Comets. The Albuquerque Lancers came away with a 131-91 victory over the Hartford Comets. Ellison and Thackeray led the Albuquerque Lancers with 22 points. For the Hartford Comets, Boone scored a team-high 21 points. At the break, the Albuquerque Lancers were up 66-46 after the opening two quarters. The Albuquerque Lancers erased a 2-point hole along the way to close out the win. Thackeray provided the go-ahead points for the Albuquerque Lancers in the closing minutes. Emerson cleaned up 9 rebounds to lead all players. There were 8 lead changes over the course of the game."
714,100714,"On March 20, 2026, the NAS and the BAT met, with the Baton Rouge Falcons on the road. The Nashville Tempest topped the Baton Rouge Falcons, 115-114. For the winners, Zimmer scored 19 points. Sutter led the Baton Rouge Falcons with 24 points in the loss. The Baton Rouge Falcons held a 63-57 edge at the half of a closely contested game. The Nashville Tempest erased a 8-point hole along the way to close out the win. It was Zimmer who put the Nashville Tempest ahead for good late in the fourth. Ball movement ran through Bradford, who had 7 assists. Foul trouble was an issue at times for Keller."
715,100715,"The Boise Glaciers visited the Spokane Outlaws on March 20, 2026. The final score was Spokane Outlaws 116, Boise Glaciers 103. Zimmer paced the Spokane Outlaws attack, scoring 21 points. On the losing side, Montgomery scored 32 points. The Spokane Outlaws took a 60-55 lead into the locker room at the break. After facing a 5-point deficit earlier in the game, the Spokane Outlaws came all the way back. It was Zimmer who put the Spokane Outlaws ahead for good late in the fourth. The Spokane Outlaws hit 15 three-pointers. The Spokane Outlaws led by as many as 14 points at one stage of the game."
716,100716,"On March 20, 2026, the CHE and the COL met, with the Columbus Voyagers on the road. The Cheyenne Pioneers won, 128-96, over the Columbus Voyagers. Cheyenne Pioneers scorer Radford finished with a game-high 33 points. Sinclair scored 15 points to lead the Columbus Voyagers. The Cheyenne Pioneers held a 71-50 edge at the half of a closely contested game. The Cheyenne Pioneers controlled the game from start to finish, never trailing. Turnovers were an issue for the Columbus Voyagers, who had 20. Dupree spent stretches of the game in foul trouble."
717,100717,"On March 20, 2026, the Honolulu Miners traveled to face the Anchorage Herons. The Anchorage Herons came away with a 120-113 victory over the Honolulu Miners. Fairbanks and Wolfe was the top scorer for the Anchorage Herons, going for 28 points. For the Honolulu Miners, Sinclair scored a team-high 27 points. The Honolulu Miners took a 57-56 lead into the locker room at the break. After facing a 5-point deficit earlier in the game, the Anchorage Herons came all the way back. Fairbanks hit the go-ahead jumper late in the fourth quarter. Non-starters for the Anchorage Herons combined for 26 points. The Anchorage Herons led by as many as 10 points at one stage of the game."
718,100718,"On the road on March 21, 2026, the MIS took on the BOI at the Boise Glaciers' arena. The Missoula Anchors won, 108-104, over the Boise Glaciers. Thackeray led the Missoula Anchors with 26 points. Montgomery led the Boise Glaciers with 19 points in the loss. At halftime, the Boise Glaciers were ahead 54-52 following the first two periods. Down by as many as 3 points during the game, the Missoula Anchors still found a way to win. Rutledge provided the go-ahead points for the Missoula Anchors in the closing minutes. Oakley notched a double-double, finishing with 21 points and 12 rebounds. The Missoula Anchors led by as many as 5 points at one stage of the game."
719,100719,"The Newark Mustangs never trailed in a 114-89 home rout of the visiting Albuquerque Lancers on March 21, 2026, with McAllister scoring 25 to pace Newark. Salazar answered with 25 for Albuquerque in the loss. The Newark Mustangs were already up 61-44 at halftime and ultimately won it by 25, despite Landon McAllister battling foul trouble for parts of the game against the Albuquerque Lancers, who could never find a way to climb back into a game that got away early."
720,100720,"On the road on March 21, 2026, the TUL took on the BAK at the Bakersfield Wranglers' arena. The final score was Bakersfield Wranglers 118, Tulsa Admirals 116. Brennan was the top scorer for the Bakersfield Wranglers, going for 32 points. Radford paced the Tulsa Admirals with 22 points despite the loss. The Bakersfield Wranglers held a 65-60 edge at the half of a closely contested game. The Bakersfield Wranglers erased a 10-point hole along the way to close out the win. Delgado came up with the go-ahead basket in the final stretch of the game. Gallagher, normally in the rotation for the Bakersfield Wranglers, did not play. Foul trouble limited Ellison and Rivera for parts of the game."
721,100721,"On March 21, 2026, the Grand Rapids Drifters traveled to face the Spokane Outlaws. The final score was Spokane Outlaws 131, Grand Rapids Drifters 113. For the winners, Ellison-Reyes (KER) scored 25 points. On the losing side, Holloway scored 22 points. Heading into halftime, the Spokane Outlaws led 69-56 through two quarters of play. The Spokane Outlaws were in front the entire game, never trailing once. On the boards, Brennan finished with 16 rebounds. The Spokane Outlaws built a lead as big as 19 points during the game."
722,100722,"The Cheyenne Pioneers visited the Hartford Comets on March 21, 2026. The Hartford Comets defeated the Cheyenne Pioneers by a score of 106-102. Boone paced the Hartford Comets attack, scoring 25 points. Kirby paced the Cheyenne Pioneers with 30 points despite the loss. The two teams were tied 53-53 at the half after an evenly played first two quarters. Down by as many as 6 points during the game, the Hartford Comets still found a way to win. Boone came up with the go-ahead basket in the final stretch of the game. Boone recorded 6 assists in the win. It was a back-and-forth affair, with 14 lead changes along the way."
723,100723,"On the road on March 21, 2026, the BUF took on the ANC at the Anchorage Herons' arena. The Anchorage Herons won, 121-115, over the Buffalo Marshals. Anchorage Herons scorer Fairbanks finished with a game-high 31 points. On the losing side, Gallagher scored 23 points. At the break, the Anchorage Herons were up 59-57 after the opening two quarters. At no point during the contest did the Anchorage Herons trail. The Anchorage Herons connected on 14 threes. Foul trouble was an issue at times for Wolfe."
724,100724,"On March 21, 2026, the AUS and the ELP met, with the El Paso Ospreys on the road. The ELP beat the AUS, 119-109. Salazar topped all scorers for the El Paso Ospreys with 25 points. Austin Sentinels scorer Cortez put up 31 points. The El Paso Ospreys led 63-61 at the half after two competitive quarters. The El Paso Ospreys rallied back from a 4-point deficit to come away with the win. It was Salazar who put the El Paso Ospreys ahead for good late in the fourth. The Austin Sentinels coughed it up 11 times. At one stretch of the game, the El Paso Ospreys were ahead by 11 points."
725,100725,"Reggie Rhodes delivered the go-ahead score down the stretch as the Fresno Bison held off the host Des Moines Vultures, 114-113, on March 21, 2026, never trailing along the way. Cortez led the Fresno Bison with 30 points, while Larkin answered with 26 for Des Moines. Fresno was up 61-59 at the break, and reserves chipped in 31 points; Kai Larkin and Ivan Lockhart both spent stretches of the game in foul trouble for the Des Moines Vultures in the narrow loss."
726,100726,"The Jacksonville Cobras visited the Baton Rouge Falcons on March 21, 2026. The final score was Jacksonville Cobras 135, Baton Rouge Falcons 120. Jacksonville Cobras scorer Brennan finished with a game-high 24 points. Garner scored 24 points to lead the Baton Rouge Falcons. The Jacksonville Cobras held a 68-62 edge at the half of a closely contested game. Down by as many as 6 points during the game, the Jacksonville Cobras still found a way to win. The go-ahead bucket late in the game came from Whitaker of the Jacksonville Cobras. It was a double-double night for Rutledge: 17 points, 11 rebounds. The Jacksonville Cobras opened up a 19-point advantage at one point in the game."
727,100727,"On March 21, 2026, the Honolulu Miners welcomed the Birmingham Foxes at home. The Honolulu Miners came away with a 120-101 victory over the Birmingham Foxes. Emerson topped all scorers for the Honolulu Miners with 21 points. Birmingham Foxes scorer Holloway put up 20 points. The Honolulu Miners took a 60-44 lead into the locker room at the break. Down by as many as 2 points during the game, the Honolulu Miners still found a way to win. It was Emerson who put the Honolulu Miners ahead for good late in the fourth. The final margin was 19 points. At one stretch of the game, the Honolulu Miners were ahead by 25 points."
728,100728,"The Raleigh Wardens visited the El Paso Ospreys on March 22, 2026. The El Paso Ospreys defeated the Raleigh Wardens by a score of 123-122. For the winners, Salazar scored 27 points. Ramsey paced the Raleigh Wardens with 32 points despite the loss. At the break, the El Paso Ospreys were up 69-58 after the opening two quarters. Down by as many as 1 points during the game, the El Paso Ospreys still found a way to win. Salazar provided the go-ahead points for the El Paso Ospreys in the closing minutes. Abbott sat out for the Raleigh Wardens, absent from the box score. It was a back-and-forth affair, with 13 lead changes along the way."
729,100729,"The Birmingham Foxes hosted the Tacoma Talons on March 22, 2026. The Tacoma Talons came away with a 125-117 victory over the Birmingham Foxes. Donnelly paced the Tacoma Talons attack, scoring 30 points. Holloway and Fairbanks and Ashby led the Birmingham Foxes with 21 points in the loss. At halftime, the Tacoma Talons were ahead 63-53 following the first two periods. The Tacoma Talons trailed by 1 points at one stage before pulling away for good. Vance provided the go-ahead points for the Tacoma Talons in the closing minutes. Bradford pulled down a game-high 8 rebounds. Navarro and Thackeray and Thackeray dealt with foul trouble over the course of the game."
730,100730,"The Buffalo Marshals visited the Tulsa Admirals on March 22, 2026. The TUL beat the BUF, 122-111. Radford paced the Tulsa Admirals attack, scoring 28 points. Redmond scored 25 points to lead the Buffalo Marshals. Heading into halftime, the Tulsa Admirals led 58-52 through two quarters of play. The Tulsa Admirals controlled the game from start to finish, never trailing. Ellison set the pace with 6 assists. The Tulsa Admirals built a lead as big as 12 points during the game."
731,100731,"The Cincinnati Stallions hosted the Baton Rouge Falcons on March 22, 2026. The Baton Rouge Falcons defeated the Cincinnati Stallions by a score of 130-120. Thackeray was the top scorer for the Baton Rouge Falcons, going for 27 points. McAllister paced the Cincinnati Stallions with 26 points despite the loss. The Baton Rouge Falcons led 60-56 at the half after two competitive quarters. The Baton Rouge Falcons led wire-to-wire from the opening tip. From beyond the arc, the Baton Rouge Falcons went 15-for-the-night. Moreno picked up enough fouls during the game to be in foul trouble."
732,100732,"On March 23, 2026, the Richmond Kestrels traveled to face the Reno Ridgebacks. The Richmond Kestrels defeated the Reno Ridgebacks by a score of 117-109. Beckett paced the Richmond Kestrels attack, scoring 30 points. For the Reno Ridgebacks, Delgado scored a team-high 39 points. At halftime, the Richmond Kestrels were ahead 54-51 following the first two periods. The Richmond Kestrels erased a 5-point hole along the way to close out the win. Gallagher hit the go-ahead jumper late in the fourth quarter. The Reno Ridgebacks coughed it up 13 times. The Richmond Kestrels built a lead as big as 8 points during the game."
733,100733,"On March 23, 2026, the RAL and the HON met, with the Honolulu Miners on the road. The Honolulu Miners came away with a 134-126 victory over the Raleigh Wardens. Sinclair paced the Honolulu Miners attack, scoring 60 points. On the losing side, Ramsey scored 28 points. The Honolulu Miners held a 67-61 edge at the half of a closely contested game. The Honolulu Miners controlled the game from start to finish, never trailing. The Honolulu Miners bench chipped in 18 points. The Honolulu Miners led by up to 21 points along the way to the win."
734,100734,"The Des Moines Vultures visited the Albuquerque Lancers on March 23, 2026. The final score was Albuquerque Lancers 134, Des Moines Vultures 119. Emerson and Ellison paced the Albuquerque Lancers attack, scoring 24 points. Lockhart led the Des Moines Vultures with 25 points in the loss. At halftime, the Albuquerque Lancers were ahead 66-59 following the first two periods. After facing a 4-point deficit earlier in the game, the Albuquerque Lancers came all the way back. Garner delivered the decisive go-ahead score for the Albuquerque Lancers down the stretch. The Albuquerque Lancers won it by 15. It was a back-and-forth affair, with 12 lead changes along the way."
735,100735,"On March 23, 2026, the AUS and the BAK met, with the Bakersfield Wranglers on the road. The BAK beat the AUS, 131-105. Brennan was the top scorer for the Bakersfield Wranglers, going for 36 points. Ocampo led the Austin Sentinels with 17 points in the loss. The Bakersfield Wranglers took a 63-55 lead into the locker room at the break. The Bakersfield Wranglers led wire-to-wire from the opening tip. The Bakersfield Wranglers won it by 26. The Bakersfield Wranglers led by up to 32 points along the way to the win."
736,100736,"On March 23, 2026, the MIS and the BIR met, with the Birmingham Foxes on the road. The Missoula Anchors defeated the Birmingham Foxes by a score of 123-88. For the winners, Keller scored 23 points. Birmingham Foxes scorer Holloway put up 14 points. The Missoula Anchors took a 58-46 lead into the locker room at the break. Down by as many as 2 points during the game, the Missoula Anchors still found a way to win. The go-ahead bucket late in the game came from McAllister of the Missoula Anchors. Moreno sat out for the Birmingham Foxes, absent from the box score. The Missoula Anchors led by as many as 37 points at one stage of the game."
737,100737,"The El Paso Ospreys visited the Boise Glaciers on March 23, 2026. The Boise Glaciers defeated the El Paso Ospreys by a score of 110-108. Sawyer paced the Boise Glaciers attack, scoring 25 points. El Paso Ospreys scorer Carver and Salazar put up 30 points. The El Paso Ospreys took a 63-54 lead into the locker room at the break. The Boise Glaciers erased a 15-point hole along the way to close out the win. Emerson delivered the decisive go-ahead score for the Boise Glaciers down the stretch. On the boards, Pemberton finished with 14 rebounds. It was a back-and-forth affair, with 14 lead changes along the way."
738,100738,"Ellison-Reyes led the Spokane Outlaws with 27 points in a 104-97 win over the visiting Tacoma Talons on March 23, 2026, a game Spokane controlled from the opening tip. Thackeray answered with 22 for Tacoma in the loss. The Spokane Outlaws were already up 54-47 at the half and built their cushion to 12 points, with Marlow leading all passers with 6 assists for a Tacoma Talons side that never once found its footing in the second half."
739,100739,"The Tulsa Admirals visited the Fresno Bison on March 23, 2026. The Fresno Bison defeated the Tulsa Admirals by a score of 137-117. Pruitt topped all scorers for the Fresno Bison with 23 points. For the Tulsa Admirals, Mercer scored a team-high 28 points. The Tulsa Admirals took a 65-64 lead into the locker room at the break. After facing a 3-point deficit earlier in the game, the Fresno Bison came all the way back. Beckett hit the go-ahead jumper late in the fourth quarter. 17 made threes came from the Fresno Bison. The Fresno Bison led by up to 26 points along the way to the win."
740,100740,"The Jacksonville Cobras hosted the Baton Rouge Falcons on March 23, 2026. The Jacksonville Cobras came away with a 124-112 victory over the Baton Rouge Falcons. Brennan led the Jacksonville Cobras with 29 points. Sutter paced the Baton Rouge Falcons with 21 points despite the loss. The Jacksonville Cobras took a 62-60 lead into the locker room at the break. The Jacksonville Cobras never trailed at any point in the game. Ball security was a problem, with the Baton Rouge Falcons turning it over 14 times. The Jacksonville Cobras' largest lead of the game was 12 points."
741,100741,"On March 24, 2026, the Cheyenne Pioneers welcomed the Tacoma Talons at home. The Cheyenne Pioneers won, 119-116, over the Tacoma Talons. Vance led the Cheyenne Pioneers with 21 points. For the Tacoma Talons, Vance scored a team-high 22 points. At halftime, the Cheyenne Pioneers were ahead 60-56 following the first two periods. The Cheyenne Pioneers rallied back from a 10-point deficit to come away with the win. The go-ahead bucket late in the game came from Vance of the Cheyenne Pioneers. The Cheyenne Pioneers bench unit produced 50 points. At one stretch of the game, the Cheyenne Pioneers were ahead by 19 points."
742,100742,"The Anchorage Herons hosted the Boise Glaciers on March 24, 2026. The Boise Glaciers won, 117-108, over the Anchorage Herons. For the winners, McAllister scored 21 points. Wolfe led the Anchorage Herons with 35 points in the loss. The Boise Glaciers took a 56-53 lead into the locker room at the break. The Boise Glaciers did not trail at any point in the game. Wolfe added a double-double, going for 35 points and 9 assists. The Boise Glaciers led by up to 12 points along the way to the win."
743,100743,"The Grand Rapids Drifters trailed by as many as 2 points before storming back to beat the host Bakersfield Wranglers, 105-103, on March 24, 2026, in a back-and-forth affair that featured 14 lead changes. Holloway led the Grand Rapids Drifters with 30 points, while Brennan answered with 27 for Bakersfield. Grand Rapids was up 53-48 at the break, and Landon Blackwood supplied the late go-ahead bucket for the Drifters; Wesley Abbott battled foul trouble for Grand Rapids throughout the tight contest."
744,100744,"On March 25, 2026, the Spokane Outlaws traveled to face the Grand Rapids Drifters. The Spokane Outlaws came away with a 116-108 victory over the Grand Rapids Drifters. Yates was the top scorer for the Spokane Outlaws, going for 20 points. Holloway scored 20 points to lead the Grand Rapids Drifters. At halftime, the Grand Rapids Drifters were ahead 57-56 following the first two periods. After facing a 6-point deficit earlier in the game, the Spokane Outlaws came all the way back. It was Carver who put the Spokane Outlaws ahead for good late in the fourth. There was no box score entry for Thackeray of the Spokane Outlaws. The Spokane Outlaws built a lead as big as 15 points during the game."
745,100745,"The Cincinnati Stallions visited the Tulsa Admirals on March 25, 2026. The final score was Cincinnati Stallions 111, Tulsa Admirals 106. McAllister was the top scorer for the Cincinnati Stallions, going for 27 points. On the losing side, Carver scored 25 points. The Cincinnati Stallions led 59-57 at the half after two competitive quarters. The Cincinnati Stallions trailed by 1 points at one stage before pulling away for good. Maddox came up with the go-ahead basket in the final stretch of the game. Brennan paced the glass work with 10 boards. The Cincinnati Stallions' largest lead of the game was 11 points."
746,100746,"Simon Calloway provided the go-ahead points in the closing minutes as the Louisville Nomads edged the visiting Honolulu Miners, 113-110, on March 25, 2026, overcoming a 2-point deficit in a game that saw 6 lead changes. Rivera led the Louisville Nomads with 30 points, while Sinclair answered with 32 for Honolulu. Louisville was up 56-53 at the break, and Emerson set the pace for the Honolulu Miners with 10 assists, though the Nomads' largest lead was only 6 points in a close one."
747,100747,"On March 25, 2026, the Reno Ridgebacks welcomed the Hartford Comets at home. The HAR beat the REN, 139-118. For the winners, Rutledge scored 38 points. Reno Ridgebacks scorer Garner put up 30 points. Heading into halftime, the Hartford Comets led 62-57 through two quarters of play. The Hartford Comets never trailed at any point in the game. The Hartford Comets connected on 17 threes. Hargrove dealt with foul trouble over the course of the game."
748,100748,"The El Paso Ospreys led wire to wire in a 106-99 home win over the visiting Missoula Anchors on March 25, 2026, with Carver scoring 28 to lead El Paso. Thackeray answered with 21 for Missoula in the loss. The El Paso Ospreys were already up 62-44 at halftime and eventually built a lead of 22 points, forcing 14 Missoula turnovers along the way; Trent Carver and Sebastian Rivera both battled foul trouble for El Paso in the win over the Anchors."
749,100749,"On March 25, 2026, the Tacoma Talons welcomed the Fresno Bison at home. The Fresno Bison topped the Tacoma Talons, 114-101. Fresno Bison scorer Pruitt finished with a game-high 23 points. Marlow led the Tacoma Talons with 22 points in the loss. Heading into halftime, the Fresno Bison led 61-48 through two quarters of play. The Fresno Bison erased a 3-point hole along the way to close out the win. Nash provided the go-ahead points for the Fresno Bison in the closing minutes. The Fresno Bison bench chipped in 52 points. There were 2 lead changes over the course of the game."
750,100750,"The Newark Mustangs visited the Cheyenne Pioneers on March 25, 2026. The Newark Mustangs won, 134-117, over the Cheyenne Pioneers. Newark Mustangs scorer Sheffield finished with a game-high 28 points. Vance scored 29 points to lead the Cheyenne Pioneers. The Newark Mustangs took a 71-62 lead into the locker room at the break. The Newark Mustangs did not trail at any point in the game. The Newark Mustangs won it by 17. The Newark Mustangs opened up a 25-point advantage at one point in the game."
751,100751,"On March 25, 2026, the Buffalo Marshals welcomed the Bakersfield Wranglers at home. The Buffalo Marshals won, 122-115, over the Bakersfield Wranglers. Sawyer led the Buffalo Marshals with 36 points. For the Bakersfield Wranglers, Castellano scored a team-high 34 points. The Buffalo Marshals held a 62-50 edge at the half of a closely contested game. At no point during the contest did the Buffalo Marshals trail. The game was decided by 7 points. The Buffalo Marshals' largest lead of the game was 20 points."
752,100752,"On March 25, 2026, the Austin Sentinels traveled to face the Boise Glaciers. The Boise Glaciers came away with a 117-110 victory over the Austin Sentinels. McAllister paced the Boise Glaciers attack, scoring 41 points. On the losing side, Dupree scored 19 points. It was even, 56-56, at the break following a back-and-forth opening half. The Boise Glaciers overcame a 1-point deficit at one stage to win the game. It was Montgomery who put the Boise Glaciers ahead for good late in the fourth. Rivera sat out for the Boise Glaciers, absent from the box score. It was a back-and-forth affair, with 5 lead changes along the way."
753,100753,"Radford's 32 points led all scorers as the Cheyenne Pioneers rolled to a 122-112 road win over the Birmingham Foxes on March 26, 2026, never trailing along the way. Thackeray answered with 18 for Birmingham in the loss, though he also grabbed a game-high 20 rebounds. Cheyenne was already up 62-47 at the half, and Preston Redmond and Chase Sheffield both picked up enough fouls to be in foul trouble as the Pioneers closed out a comfortable win that was never seriously in question after the opening quarter."
754,100754,"Sinclair's 33 points and 8 assists carried the Honolulu Miners to a 105-104 road win over the Nashville Tempest on March 26, 2026, in a game that was tied 54-54 at the half. Nash answered with 16 for Nashville in the loss. Honolulu erased a 4-point deficit down the stretch, and Lorenzo Zimmer came up with the go-ahead basket in the final stretch as the Miners' lead peaked at 7 points; Antoine Zimmer battled foul trouble for Nashville throughout a contest that came down to the final possession."
755,100755,"On the road on March 27, 2026, the MIS took on the JAC at the Jacksonville Cobras' arena. The Jacksonville Cobras topped the Missoula Anchors, 135-101. Jacksonville Cobras scorer Wolfe finished with a game-high 25 points. Missoula Anchors scorer Rutledge put up 23 points. Heading into halftime, the Jacksonville Cobras led 65-52 through two quarters of play. The Jacksonville Cobras led wire-to-wire from the opening tip. 15 made threes came from the Jacksonville Cobras. The Jacksonville Cobras' largest lead of the game was 35 points."
756,100756,"The Honolulu Miners hosted the Boise Glaciers on March 27, 2026. The Honolulu Miners came away with a 120-106 victory over the Boise Glaciers. For the winners, Sinclair and Zimmer scored 31 points. Boise Glaciers scorer Montgomery and McAllister put up 14 points. The Honolulu Miners led 55-46 at the half after two competitive quarters. The Honolulu Miners did not trail at any point in the game. The Boise Glaciers gave the ball away 11 times. Ocampo and Lockhart dealt with foul trouble over the course of the game."
757,100757,"The Reno Ridgebacks visited the Fresno Bison on March 27, 2026. The final score was Reno Ridgebacks 118, Fresno Bison 109. Delgado was the top scorer for the Reno Ridgebacks, going for 27 points. Pruitt scored 31 points to lead the Fresno Bison. The score was knotted at 58-58 heading into halftime after two close quarters. The Reno Ridgebacks overcame a 4-point deficit at one stage to win the game. Farrell delivered the decisive go-ahead score for the Reno Ridgebacks down the stretch. The Reno Ridgebacks bench unit produced 20 points. The Reno Ridgebacks led by up to 15 points along the way to the win."
758,100758,"Thornton's 27 points led the Buffalo Marshals to a 143-127 road win over the Cheyenne Pioneers on March 27, 2026, a game Buffalo controlled from the opening tip. Radford answered with 37 for Cheyenne in the loss. The Marshals were already up 72-65 at the half and stretched their lead to 20 points, with Redmond posting a double-double of 20 points and 7 rebounds; Kai Mercer, Dante Salazar, and Ezekiel Wolfe all spent stretches of the game in foul trouble for the Marshals."
759,100759,"On the road on March 27, 2026, the ALB took on the SPO at the Spokane Outlaws' arena. The Spokane Outlaws won, 104-102, over the Albany Condors. Ellison-Reyes was the top scorer for the Spokane Outlaws, going for 35 points. On the losing side, Easton scored 34 points. At halftime, the Spokane Outlaws were ahead 51-46 following the first two periods. After facing a 9-point deficit earlier in the game, the Spokane Outlaws came all the way back. Zimmer hit the go-ahead jumper late in the fourth quarter. The game was decided by 2 points. Foul trouble limited Brennan and Easton for parts of the game."
760,100760,"The Newark Mustangs visited the Anchorage Herons on March 27, 2026. The Newark Mustangs topped the Anchorage Herons, 142-103. Brennan topped all scorers for the Newark Mustangs with 34 points. Wolfe paced the Anchorage Herons with 38 points despite the loss. The Newark Mustangs led 69-46 at the half after two competitive quarters. The Newark Mustangs never trailed at any point in the game. Rutledge did not suit up for the Anchorage Herons. The Newark Mustangs built a lead as big as 43 points during the game."
761,100761,"On the road on March 27, 2026, the AUS took on the PRO at the Providence Skylarks' arena. The Providence Skylarks came away with a 126-115 victory over the Austin Sentinels. Sinclair paced the Providence Skylarks attack, scoring 19 points. Pemberton scored 20 points to lead the Austin Sentinels. The score was knotted at 56-56 heading into halftime after two close quarters. The Providence Skylarks led wire-to-wire from the opening tip. Easton pulled down a game-high 9 rebounds. The Providence Skylarks built a lead as big as 13 points during the game."
762,100762,"The Tulsa Admirals visited the Louisville Nomads on March 27, 2026. The Louisville Nomads came away with a 129-108 victory over the Tulsa Admirals. For the winners, Garner scored 30 points. Tulsa Admirals scorer Carver put up 21 points. The Louisville Nomads led 66-59 at the half after two competitive quarters. The Louisville Nomads controlled the game from start to finish, never trailing. Rivera recorded 9 assists in the win. Foul trouble was an issue at times for Quigley."
763,100763,"On March 28, 2026, the ELP and the JAC met, with the Jacksonville Cobras on the road. The El Paso Ospreys came away with a 117-95 victory over the Jacksonville Cobras. Salazar was the top scorer for the El Paso Ospreys, going for 25 points. For the Jacksonville Cobras, Brennan scored a team-high 21 points. At halftime, the El Paso Ospreys were ahead 55-46 following the first two periods. The El Paso Ospreys were in front the entire game, never trailing once. The El Paso Ospreys hit 14 three-pointers. The El Paso Ospreys' largest lead of the game was 23 points."
764,100764,"Tyrell Mercer's late go-ahead jumper lifted the Anchorage Herons past the visiting Tacoma Talons, 116-93, on March 28, 2026, after Anchorage climbed out of an early 1-point deficit. Wolfe led the Anchorage Herons with 25 points, while Donnelly and Marlow each had 23 for Tacoma. Anchorage was up 53-50 at the break in a game that saw 13 lead changes and 13 Tacoma turnovers; Kofi Thackeray and Reggie Rutledge battled foul trouble for the Herons, and Damian Navarro for the Talons, in the loss."
765,100765,"On March 28, 2026, the Austin Sentinels traveled to face the Richmond Kestrels. The Richmond Kestrels won, 124-101, over the Austin Sentinels. Beckett led the Richmond Kestrels with 29 points. For the Austin Sentinels, Sawyer scored a team-high 19 points. At halftime, the Richmond Kestrels were ahead 59-51 following the first two periods. Down by as many as 3 points during the game, the Richmond Kestrels still found a way to win. It was Emerson who put the Richmond Kestrels ahead for good late in the fourth. The Richmond Kestrels bench chipped in 40 points. The Richmond Kestrels led by up to 31 points along the way to the win."
