note_id,game_id,player_id,team_id,note_date,status,text
2049,100368,80965,908,2026-01-10,out,"Montgomery will not play on January 10, 2026 because of an illness."
2050,100377,80965,908,2026-01-11,out,"Due to an illness, Montgomery is out against the Boise Glaciers."
2051,100383,80965,908,2026-01-12,out,Montgomery is out for the Providence Skylarks matchup with an illness.
2052,100407,80965,908,2026-01-16,out,Montgomery (illness) is out for this game against the Cheyenne Pioneers.
2053,100417,80965,908,2026-01-18,out,"Montgomery misses the January 18, 2026 game against the Newark Mustangs (illness)."
2054,100425,80965,908,2026-01-19,out,"Montgomery will not play on January 19, 2026 because of an illness."
2055,100445,80965,908,2026-01-22,out,"Due to an illness, Montgomery is out against the El Paso Ospreys."
2056,100451,80965,908,2026-01-23,out,"Montgomery will not play on January 23, 2026 because of an illness."
2057,100477,80965,908,2026-01-29,out,"Ruled out for January 29, 2026, Montgomery cites an illness."
2058,100484,80965,908,2026-01-30,out,"Ruled out for January 30, 2026, Montgomery cites an illness."
2059,100495,80965,908,2026-02-01,out,"Due to an illness, Montgomery is out against the Albany Condors."
2060,100511,80965,908,2026-02-03,out,Montgomery is out for the Albuquerque Lancers matchup with an illness.
2061,100526,80965,908,2026-02-06,out,"Montgomery will not play on February 6, 2026 because of knee soreness."
2062,100644,80965,908,2026-03-08,out,"Due to hamstring tightness, Montgomery is out against the Columbus Voyagers."
2063,100654,80965,908,2026-03-09,out,"Ruled out for March 9, 2026, Montgomery cites hamstring tightness."
2064,100665,80965,908,2026-03-11,out,"Montgomery misses the March 11, 2026 game against the Albany Condors (personal)."
2065,100691,80965,908,2026-03-16,out,"Ruled out for March 16, 2026, Montgomery cites rest."
2066,100705,80965,908,2026-03-18,out,"Montgomery misses the March 18, 2026 game against the Spokane Outlaws (knee)."
2067,100714,80965,908,2026-03-20,out,Montgomery (knee) is out for this game against the Nashville Tempest.
2068,100814,80965,908,2026-04-07,out,Montgomery is out for the Grand Rapids Drifters matchup with rest.
2069,100836,80965,908,2026-04-12,out,Montgomery (rest) is out for this game against the Nashville Tempest.
2070,100423,81637,108,2026-01-19,out,"Ruled out for January 19, 2026, Jennings cites a sprained wrist."
2071,100475,81637,108,2026-01-28,out,Jennings (concussion) is out for this game against the Albany Condors.
2072,100554,81637,108,2026-02-12,out,Jennings is out for the Cheyenne Pioneers matchup with a sprained wrist.
2073,100575,81637,108,2026-02-22,out,"Due to a calf strain, Jennings is out against the Birmingham Foxes."
2074,100584,81637,108,2026-02-24,out,"Ruled out for February 24, 2026, Jennings cites back spasms."
2075,100606,81637,108,2026-03-01,out,"Due to a calf strain, Jennings is out against the Jacksonville Cobras."
2076,100667,81637,108,2026-03-11,out,"Jennings will not play on March 11, 2026 because of personal reasons."
2077,100690,81637,108,2026-03-16,out,"Ruled out for March 16, 2026, Jennings cites hamstring tightness."
2078,100711,81637,108,2026-03-19,out,"Jennings will not play on March 19, 2026 because of hamstring tightness."
2079,100732,81637,108,2026-03-23,out,"Ruled out for March 23, 2026, Jennings cites hamstring tightness."
2080,100767,81637,108,2026-03-28,out,"Due to rest, Jennings is out against the Providence Skylarks."
2081,100780,81637,108,2026-03-31,out,"Due to rest, Jennings is out against the Providence Skylarks."
2082,100788,81637,108,2026-04-01,out,"Ruled out for April 1, 2026, Jennings cites rest."
2083,100800,81637,108,2026-04-03,out,Jennings (rest) is out for this game against the Tulsa Admirals.
2084,100806,81637,108,2026-04-05,out,Jennings is out for the Missoula Anchors matchup with rest.
2085,100812,81637,108,2026-04-06,out,"Due to rest, Jennings is out against the Buffalo Marshals."
2086,100825,81637,108,2026-04-09,out,Jennings (rest) is out for this game against the Tacoma Talons.
2087,100839,81637,108,2026-04-12,out,"Ruled out for April 12, 2026, Jennings cites rest."
2088,100132,82592,788,2025-11-17,out,Vance (personal) is out for this game against the Albany Condors.
2089,100362,82592,788,2026-01-09,out,"Vance misses the January 9, 2026 game against the Boise Glaciers (rest)."
2090,100474,82592,788,2026-01-28,out,Vance (hamstring) is out for this game against the Albuquerque Lancers.
2091,100627,82592,788,2026-03-05,out,Vance (illness) is out for this game against the Birmingham Foxes.
2092,100671,82592,788,2026-03-12,out,"Vance misses the March 12, 2026 game against the Hartford Comets (knee)."
2093,100716,82592,788,2026-03-20,out,Vance is out for the Columbus Voyagers matchup with hamstring tightness.
2094,100787,82592,788,2026-04-01,out,Vance (knee) is out for this game against the Austin Sentinels.
2095,100239,84150,933,2025-12-14,out,"Dalton will not play on December 14, 2025 because of personal reasons."
2096,100385,84150,933,2026-01-12,out,"Due to a sprained wrist, Dalton is out against the Albuquerque Lancers."
2097,100465,84150,933,2026-01-27,out,"Dalton misses the January 27, 2026 game against the Bakersfield Wranglers (personal)."
2098,100526,84150,933,2026-02-06,out,"Dalton will not play on February 6, 2026 because of a sprained ankle."
2099,100534,84150,933,2026-02-07,out,"Dalton misses the February 7, 2026 game against the Raleigh Wardens (ankle)."
2100,100541,84150,933,2026-02-09,out,Dalton (ankle) is out for this game against the Anchorage Herons.
2101,100564,84150,933,2026-02-20,out,"Ruled out for February 20, 2026, Dalton cites a calf strain."
2102,100576,84150,933,2026-02-22,out,"Due to a calf strain, Dalton is out against the Missoula Anchors."
2103,100580,84150,933,2026-02-23,out,"Dalton misses the February 23, 2026 game against the Reno Ridgebacks (calf)."
2104,100591,84150,933,2026-02-25,out,"Dalton will not play on February 25, 2026 because of a calf strain."
2105,100659,84150,933,2026-03-10,out,"Dalton misses the March 10, 2026 game against the Baton Rouge Falcons (ankle)."
2106,100668,84150,933,2026-03-11,out,Dalton is out for the Missoula Anchors matchup with a sprained ankle.
2107,100677,84150,933,2026-03-13,out,"Due to a sprained ankle, Dalton is out against the Jacksonville Cobras."
2108,100761,84150,933,2026-03-27,out,"Dalton misses the March 27, 2026 game against the Providence Skylarks (ankle)."
2109,100765,84150,933,2026-03-28,out,Dalton (ankle) is out for this game against the Richmond Kestrels.
2110,100768,84150,933,2026-03-29,out,"Dalton misses the March 29, 2026 game against the Des Moines Vultures (ankle)."
2111,100775,84150,933,2026-03-30,out,"Ruled out for March 30, 2026, Dalton cites a sprained ankle."
2112,100787,84150,933,2026-04-01,out,Dalton is out for the Cheyenne Pioneers matchup with a sprained ankle.
2113,100794,84150,933,2026-04-02,out,"Dalton will not play on April 2, 2026 because of a sprained ankle."
2114,100803,84150,933,2026-04-05,out,"Due to a sprained ankle, Dalton is out against the Columbus Voyagers."
2115,100576,86086,933,2026-02-22,out,"Due to rest, Dupree is out against the Missoula Anchors."
2116,100616,86086,933,2026-03-03,out,"Dupree will not play on March 3, 2026 because of a calf strain."
2117,100622,86086,933,2026-03-04,out,"Dupree misses the March 4, 2026 game against the Albuquerque Lancers (calf)."
2118,100695,86086,933,2026-03-16,out,"Ruled out for March 16, 2026, Dupree cites rest."
2119,100724,86086,933,2026-03-21,out,"Due to concussion protocol, Dupree is out against the El Paso Ospreys."
2120,100735,86086,933,2026-03-23,out,"Dupree misses the March 23, 2026 game against the Bakersfield Wranglers (concussion)."
2121,100787,86086,933,2026-04-01,out,"Due to back spasms, Dupree is out against the Cheyenne Pioneers."
2122,100794,86086,933,2026-04-02,out,"Dupree will not play on April 2, 2026 because of back spasms."
2123,100803,86086,933,2026-04-05,out,Dupree (back) is out for this game against the Columbus Voyagers.
2124,100813,86086,933,2026-04-07,out,"Due to back spasms, Dupree is out against the Anchorage Herons."
2125,100823,86086,933,2026-04-08,out,"Dupree will not play on April 8, 2026 because of back spasms."
2126,100828,86086,933,2026-04-10,out,"Dupree will not play on April 10, 2026 because of back spasms."
2127,100838,86086,933,2026-04-12,out,Dupree (back) is out for this game against the Cincinnati Stallions.
2128,100199,87352,788,2025-12-03,out,Hale is out for the Albany Condors matchup with personal reasons.
2129,100262,87352,788,2025-12-20,out,Hale (calf) is out for this game against the Baton Rouge Falcons.
2130,100334,87352,788,2026-01-03,out,"Hale misses the January 3, 2026 game against the Baton Rouge Falcons (wrist)."
2131,100379,87352,788,2026-01-11,out,Hale is out for the Fresno Bison matchup with concussion protocol.
2132,100407,87352,788,2026-01-16,out,Hale is out for the Baton Rouge Falcons matchup with knee soreness.
2133,100420,87352,788,2026-01-18,out,"Hale misses the January 18, 2026 game against the Grand Rapids Drifters (rest)."
2134,100428,87352,788,2026-01-20,out,"Hale misses the January 20, 2026 game against the Richmond Kestrels (rest)."
2135,100477,87352,788,2026-01-29,out,"Ruled out for January 29, 2026, Hale cites a sprained ankle."
2136,100498,87352,788,2026-02-01,out,"Hale will not play on February 1, 2026 because of concussion protocol."
2137,100517,87352,788,2026-02-04,out,"Ruled out for February 4, 2026, Hale cites a sprained wrist."
2138,100554,87352,788,2026-02-12,out,"Due to rest, Hale is out against the Reno Ridgebacks."
2139,100560,87352,788,2026-02-19,out,"Ruled out for February 19, 2026, Hale cites rest."
2140,100591,87352,788,2026-02-25,out,Hale is out for the Austin Sentinels matchup with personal reasons.
2141,100619,87352,788,2026-03-03,out,"Ruled out for March 3, 2026, Hale cites a sprained ankle."
2142,100627,87352,788,2026-03-05,out,"Due to a sprained ankle, Hale is out against the Birmingham Foxes."
2143,100660,87352,788,2026-03-10,out,Hale (knee) is out for this game against the Columbus Voyagers.
2144,100671,87352,788,2026-03-12,out,"Hale will not play on March 12, 2026 because of knee soreness."
2145,100676,87352,788,2026-03-13,out,Hale (knee) is out for this game against the Anchorage Herons.
2146,100690,87352,788,2026-03-16,out,"Due to knee soreness, Hale is out against the Reno Ridgebacks."
2147,100704,87352,788,2026-03-18,out,"Ruled out for March 18, 2026, Hale cites knee soreness."
2148,100716,87352,788,2026-03-20,out,"Due to knee soreness, Hale is out against the Columbus Voyagers."
2149,100722,87352,788,2026-03-21,out,"Hale will not play on March 21, 2026 because of knee soreness."
2150,100741,87352,788,2026-03-24,out,Hale is out for the Tacoma Talons matchup with knee soreness.
2151,100750,87352,788,2026-03-25,out,"Due to knee soreness, Hale is out against the Newark Mustangs."
2152,100753,87352,788,2026-03-26,out,Hale (knee) is out for this game against the Birmingham Foxes.
2153,100758,87352,788,2026-03-27,out,Hale is out for the Buffalo Marshals matchup with knee soreness.
2154,100784,87352,788,2026-03-31,out,"Hale will not play on March 31, 2026 because of personal reasons."
2155,100787,87352,788,2026-04-01,out,"Due to personal reasons, Hale is out against the Austin Sentinels."
2156,100792,87352,788,2026-04-02,out,"Ruled out for April 2, 2026, Hale cites personal reasons."
2157,100798,87352,788,2026-04-03,out,"Ruled out for April 3, 2026, Hale cites personal reasons."
2158,100810,87352,788,2026-04-06,out,"Hale will not play on April 6, 2026 because of personal reasons."
2159,100818,87352,788,2026-04-07,out,"Due to personal reasons, Hale is out against the Tulsa Admirals."
2160,100287,89156,486,2025-12-26,out,"Ellison-Reyes will not play on December 26, 2025 because of knee soreness."
2161,100329,89156,486,2026-01-02,out,"Ellison-Reyes misses the January 2, 2026 game against the Austin Sentinels (personal)."
2162,100514,89156,486,2026-02-04,out,"Ellison-Reyes misses the February 4, 2026 game against the Albuquerque Lancers (ankle)."
2163,100528,89156,486,2026-02-07,out,"Ruled out for February 7, 2026, Ellison-Reyes cites a sprained ankle."
2164,100539,89156,486,2026-02-09,out,"Ruled out for February 9, 2026, Ellison-Reyes cites a sprained ankle."
2165,100557,89156,486,2026-02-19,out,"Ellison-Reyes misses the February 19, 2026 game against the Louisville Nomads (calf)."
2166,100563,89156,486,2026-02-20,out,"Ellison-Reyes misses the February 20, 2026 game against the Bakersfield Wranglers (calf)."
2167,100568,89156,486,2026-02-21,out,"Ellison-Reyes will not play on February 21, 2026 because of a calf strain."
2168,100577,89156,486,2026-02-22,out,"Ellison-Reyes misses the February 22, 2026 game against the Cincinnati Stallions (calf)."
2169,100586,89156,486,2026-02-24,out,"Ellison-Reyes will not play on February 24, 2026 because of a calf strain."
2170,100598,89156,486,2026-02-26,out,Ellison-Reyes (ankle) is out for this game against the Providence Skylarks.
2171,100744,89156,486,2026-03-25,out,"Ruled out for March 25, 2026, Ellison-Reyes cites rest."
2172,100796,89156,486,2026-04-03,out,"Ellison-Reyes will not play on April 3, 2026 because of hamstring tightness."
2173,100805,89156,486,2026-04-05,out,"Ellison-Reyes will not play on April 5, 2026 because of hamstring tightness."
2174,100058,89399,162,2025-11-02,out,"Due to a calf strain, Ellison is out against the Bakersfield Wranglers."
2175,100062,89399,162,2025-11-03,out,"Ellison will not play on November 3, 2025 because of a calf strain."
2176,100067,89399,162,2025-11-04,out,Ellison is out for the Jacksonville Cobras matchup with a calf strain.
2177,100101,89399,162,2025-11-11,out,"Due to a sprained wrist, Ellison is out against the Tacoma Talons."
2178,100109,89399,162,2025-11-12,out,"Ellison will not play on November 12, 2025 because of a sprained wrist."
2179,100115,89399,162,2025-11-14,out,Ellison (wrist) is out for this game against the Tacoma Talons.
2180,100140,89399,162,2025-11-19,out,"Ellison misses the November 19, 2025 game against the Reno Ridgebacks (rest)."
2181,100166,89399,162,2025-11-24,out,"Ellison will not play on November 24, 2025 because of rest."
2182,100169,89399,162,2025-11-25,out,"Ruled out for November 25, 2025, Ellison cites rest."
2183,100179,89399,162,2025-11-28,out,"Ruled out for November 28, 2025, Ellison cites rest."
2184,100514,89399,162,2026-02-04,out,Ellison is out for the Spokane Outlaws matchup with a sprained ankle.
2185,100628,89399,162,2026-03-05,out,"Ruled out for March 5, 2026, Ellison cites concussion protocol."
2186,100712,89399,162,2026-03-19,out,"Ruled out for March 19, 2026, Ellison cites concussion protocol."
2187,100114,89924,908,2025-11-13,out,Thackeray is out for the Newark Mustangs matchup with a calf strain.
2188,100377,89924,908,2026-01-11,out,"Thackeray will not play on January 11, 2026 because of rest."
2189,100407,89924,908,2026-01-16,out,"Thackeray misses the January 16, 2026 game against the Cheyenne Pioneers (ankle)."
2190,100477,89924,908,2026-01-29,out,Thackeray (wrist) is out for this game against the Cheyenne Pioneers.
2191,100519,89924,908,2026-02-05,out,Thackeray (concussion) is out for this game against the Honolulu Miners.
2192,100526,89924,908,2026-02-06,out,Thackeray is out for the Austin Sentinels matchup with concussion protocol.
2193,100532,89924,908,2026-02-07,out,"Thackeray misses the February 7, 2026 game against the Des Moines Vultures (concussion)."
2194,100538,89924,908,2026-02-09,out,"Thackeray misses the February 9, 2026 game against the Boise Glaciers (concussion)."
2195,100584,89924,908,2026-02-24,out,Thackeray (calf) is out for this game against the Reno Ridgebacks.
2196,100604,89924,908,2026-02-28,out,Thackeray is out for the Providence Skylarks matchup with a calf strain.
2197,100654,89924,908,2026-03-09,out,Thackeray (wrist) is out for this game against the Richmond Kestrels.
2198,100705,89924,908,2026-03-18,out,"Thackeray misses the March 18, 2026 game against the Spokane Outlaws (calf)."
2199,100051,90115,547,2025-11-01,out,"Ruled out for November 1, 2025, Hargrove cites a calf strain."
2200,100064,90115,547,2025-11-03,out,Hargrove (calf) is out for this game against the Jacksonville Cobras.
2201,100069,90115,547,2025-11-04,out,"Due to a calf strain, Hargrove is out against the Tacoma Talons."
2202,100077,90115,547,2025-11-05,out,"Ruled out for November 5, 2025, Hargrove cites a calf strain."
2203,100079,90115,547,2025-11-07,out,"Due to a calf strain, Hargrove is out against the Spokane Outlaws."
2204,100104,90115,547,2025-11-11,out,Hargrove (calf) is out for this game against the Honolulu Miners.
2205,100109,90115,547,2025-11-12,out,"Ruled out for November 12, 2025, Hargrove cites a calf strain."
2206,100116,90115,547,2025-11-14,out,"Hargrove misses the November 14, 2025 game against the Austin Sentinels (calf)."
2207,100129,90115,547,2025-11-16,out,"Ruled out for November 16, 2025, Hargrove cites a calf strain."
2208,100138,90115,547,2025-11-18,out,Hargrove is out for the Baton Rouge Falcons matchup with a calf strain.
2209,100147,90115,547,2025-11-20,out,"Hargrove will not play on November 20, 2025 because of a calf strain."
2210,100155,90115,547,2025-11-22,out,"Due to a calf strain, Hargrove is out against the Bakersfield Wranglers."
2211,100165,90115,547,2025-11-24,out,"Due to a calf strain, Hargrove is out against the Grand Rapids Drifters."
2212,100180,90115,547,2025-11-29,out,Hargrove (back) is out for this game against the Anchorage Herons.
2213,100212,90115,547,2025-12-05,out,Hargrove is out for the Boise Glaciers matchup with a sprained wrist.
2214,100249,90115,547,2025-12-18,out,"Hargrove misses the December 18, 2025 game against the Providence Skylarks (ankle)."
2215,100253,90115,547,2025-12-19,out,"Ruled out for December 19, 2025, Hargrove cites a sprained ankle."
2216,100292,90115,547,2025-12-27,out,Hargrove is out for the Cincinnati Stallions matchup with a sprained ankle.
2217,100312,90115,547,2025-12-30,out,"Hargrove will not play on December 30, 2025 because of an illness."
2218,100357,90115,547,2026-01-07,out,"Due to knee soreness, Hargrove is out against the Spokane Outlaws."
2219,100369,90115,547,2026-01-10,out,Hargrove is out for the Austin Sentinels matchup with a calf strain.
2220,100376,90115,547,2026-01-11,out,Hargrove (calf) is out for this game against the Albuquerque Lancers.
2221,100416,90115,547,2026-01-17,out,Hargrove (back) is out for this game against the Hartford Comets.
2222,100513,90115,547,2026-02-04,out,"Ruled out for February 4, 2026, Hargrove cites rest."
2223,100521,90115,547,2026-02-05,out,"Hargrove misses the February 5, 2026 game against the Reno Ridgebacks (rest)."
2224,100546,90115,547,2026-02-11,out,"Ruled out for February 11, 2026, Hargrove cites a sprained ankle."
2225,100581,90115,547,2026-02-23,out,"Due to a calf strain, Hargrove is out against the Boise Glaciers."
2226,100585,90115,547,2026-02-24,out,Hargrove is out for the Raleigh Wardens matchup with a calf strain.
2227,100610,90115,547,2026-03-01,out,"Hargrove will not play on March 1, 2026 because of a calf strain."
2228,100621,90115,547,2026-03-03,out,Hargrove (calf) is out for this game against the Birmingham Foxes.
2229,100629,90115,547,2026-03-05,out,Hargrove (calf) is out for this game against the Reno Ridgebacks.
2230,100689,90115,547,2026-03-16,out,"Hargrove will not play on March 16, 2026 because of a sprained wrist."
2231,100701,90115,547,2026-03-18,out,"Due to a sprained wrist, Hargrove is out against the El Paso Ospreys."
2232,100710,90115,547,2026-03-19,out,"Hargrove will not play on March 19, 2026 because of a sprained wrist."
2233,100720,90115,547,2026-03-21,out,"Hargrove will not play on March 21, 2026 because of a sprained wrist."
2234,100730,90115,547,2026-03-22,out,"Due to a sprained wrist, Hargrove is out against the Buffalo Marshals."
2235,100739,90115,547,2026-03-23,out,Hargrove is out for the Fresno Bison matchup with a sprained wrist.
2236,100745,90115,547,2026-03-25,out,"Due to a sprained wrist, Hargrove is out against the Cincinnati Stallions."
2237,100762,90115,547,2026-03-27,out,"Hargrove misses the March 27, 2026 game against the Louisville Nomads (wrist)."
2238,100795,90115,547,2026-04-02,out,Hargrove is out for the Boise Glaciers matchup with personal reasons.
2239,100800,90115,547,2026-04-03,out,"Hargrove misses the April 3, 2026 game against the Reno Ridgebacks (personal)."
2240,100831,90115,547,2026-04-10,out,"Hargrove misses the April 10, 2026 game against the Nashville Tempest (rest)."
2241,100834,90115,547,2026-04-12,out,"Hargrove misses the April 12, 2026 game against the Missoula Anchors (rest)."
2242,100296,91739,933,2025-12-28,out,Cortez is out for the Hartford Comets matchup with back spasms.
2243,100508,91739,933,2026-02-03,out,"Cortez misses the February 3, 2026 game against the Missoula Anchors (personal)."
2244,100526,91739,933,2026-02-06,out,"Cortez misses the February 6, 2026 game against the Baton Rouge Falcons (personal)."
2245,100534,91739,933,2026-02-07,out,"Cortez misses the February 7, 2026 game against the Raleigh Wardens (personal)."
2246,100564,91739,933,2026-02-20,out,"Due to an illness, Cortez is out against the Tacoma Talons."
2247,100580,91739,933,2026-02-23,out,Cortez is out for the Reno Ridgebacks matchup with a calf strain.
2248,100591,91739,933,2026-02-25,out,"Cortez will not play on February 25, 2026 because of a calf strain."
2249,100607,91739,933,2026-03-01,out,"Cortez misses the March 1, 2026 game against the Fresno Bison (wrist)."
2250,100616,91739,933,2026-03-03,out,"Cortez misses the March 3, 2026 game against the Grand Rapids Drifters (wrist)."
2251,100622,91739,933,2026-03-04,out,"Cortez misses the March 4, 2026 game against the Albuquerque Lancers (wrist)."
2252,100632,91739,933,2026-03-05,out,"Ruled out for March 5, 2026, Cortez cites a sprained wrist."
2253,100650,91739,933,2026-03-08,out,Cortez is out for the Hartford Comets matchup with a sprained wrist.
2254,100659,91739,933,2026-03-10,out,"Cortez will not play on March 10, 2026 because of a sprained wrist."
2255,100668,91739,933,2026-03-11,out,"Cortez misses the March 11, 2026 game against the Missoula Anchors (wrist)."
2256,100677,91739,933,2026-03-13,out,"Cortez will not play on March 13, 2026 because of a sprained wrist."
2257,100695,91739,933,2026-03-16,out,Cortez (wrist) is out for this game against the Louisville Nomads.
2258,100702,91739,933,2026-03-18,out,"Cortez will not play on March 18, 2026 because of a sprained wrist."
2259,100724,91739,933,2026-03-21,out,"Cortez will not play on March 21, 2026 because of a sprained wrist."
2260,100735,91739,933,2026-03-23,out,Cortez (wrist) is out for this game against the Bakersfield Wranglers.
2261,100752,91739,933,2026-03-25,out,Cortez (wrist) is out for this game against the Boise Glaciers.
2262,100761,91739,933,2026-03-27,out,Cortez (wrist) is out for this game against the Providence Skylarks.
2263,100765,91739,933,2026-03-28,out,"Cortez misses the March 28, 2026 game against the Richmond Kestrels (wrist)."
2264,100768,91739,933,2026-03-29,out,"Cortez misses the March 29, 2026 game against the Des Moines Vultures (wrist)."
2265,100775,91739,933,2026-03-30,out,Cortez is out for the Albany Condors matchup with a sprained wrist.
2266,100787,91739,933,2026-04-01,out,"Cortez misses the April 1, 2026 game against the Cheyenne Pioneers (wrist)."
2267,100794,91739,933,2026-04-02,out,"Ruled out for April 2, 2026, Cortez cites a sprained wrist."
2268,100803,91739,933,2026-04-05,out,"Cortez misses the April 5, 2026 game against the Columbus Voyagers (wrist)."
2269,100813,91739,933,2026-04-07,out,"Cortez misses the April 7, 2026 game against the Anchorage Herons (wrist)."
2270,100823,91739,933,2026-04-08,out,"Ruled out for April 8, 2026, Cortez cites a sprained wrist."
2271,100828,91739,933,2026-04-10,out,Cortez is out for the Newark Mustangs matchup with a sprained wrist.
2272,100838,91739,933,2026-04-12,out,"Ruled out for April 12, 2026, Cortez cites a sprained wrist."
2273,100053,93251,486,2025-11-01,out,"Ruled out for November 1, 2025, Ramsey cites concussion protocol."
2274,100056,93251,486,2025-11-02,out,"Due to concussion protocol, Ramsey is out against the Cheyenne Pioneers."
2275,100061,93251,486,2025-11-03,out,"Ramsey will not play on November 3, 2025 because of concussion protocol."
2276,100075,93251,486,2025-11-05,out,"Due to concussion protocol, Ramsey is out against the Austin Sentinels."
2277,100079,93251,486,2025-11-07,out,Ramsey is out for the Tulsa Admirals matchup with concussion protocol.
2278,100125,93251,486,2025-11-16,out,Ramsey (rest) is out for this game against the Richmond Kestrels.
2279,100135,93251,486,2025-11-18,out,"Ruled out for November 18, 2025, Ramsey cites rest."
2280,100146,93251,486,2025-11-20,out,"Due to rest, Ramsey is out against the Missoula Anchors."
2281,100151,93251,486,2025-11-21,out,"Ramsey misses the November 21, 2025 game against the Boise Glaciers (rest)."
2282,100163,93251,486,2025-11-24,out,"Due to personal reasons, Ramsey is out against the Honolulu Miners."
2283,100170,93251,486,2025-11-26,out,Ramsey is out for the Tacoma Talons matchup with personal reasons.
2284,100265,93251,486,2025-12-21,out,"Ruled out for December 21, 2025, Ramsey cites an illness."
2285,100311,93251,486,2025-12-30,out,Ramsey is out for the Austin Sentinels matchup with an illness.
2286,100443,93251,486,2026-01-22,out,"Ramsey will not play on January 22, 2026 because of back spasms."
2287,100492,93251,486,2026-01-31,out,Ramsey (ankle) is out for this game against the Columbus Voyagers.
2288,100649,93251,486,2026-03-08,out,"Ruled out for March 8, 2026, Ramsey cites a sprained wrist."
2289,100782,93251,486,2026-03-31,out,"Due to hamstring tightness, Ramsey is out against the Albany Condors."
2290,100013,93460,547,2025-10-24,out,"Carver misses the October 24, 2025 game against the Albany Condors (calf)."
2291,100051,93460,547,2025-11-01,out,"Carver will not play on November 1, 2025 because of personal reasons."
2292,100064,93460,547,2025-11-03,out,"Due to personal reasons, Carver is out against the Jacksonville Cobras."
2293,100069,93460,547,2025-11-04,out,"Ruled out for November 4, 2025, Carver cites personal reasons."
2294,100079,93460,547,2025-11-07,out,"Due to concussion protocol, Carver is out against the Spokane Outlaws."
2295,100104,93460,547,2025-11-11,out,"Carver misses the November 11, 2025 game against the Honolulu Miners (concussion)."
2296,100109,93460,547,2025-11-12,out,"Ruled out for November 12, 2025, Carver cites concussion protocol."
2297,100138,93460,547,2025-11-18,out,"Due to concussion protocol, Carver is out against the Baton Rouge Falcons."
2298,100147,93460,547,2025-11-20,out,"Ruled out for November 20, 2025, Carver cites concussion protocol."
2299,100155,93460,547,2025-11-22,out,Carver is out for the Bakersfield Wranglers matchup with concussion protocol.
2300,100171,93460,547,2025-11-26,out,"Ruled out for November 26, 2025, Carver cites personal reasons."
2301,100212,93460,547,2025-12-05,out,Carver (wrist) is out for this game against the Boise Glaciers.
2302,100216,93460,547,2025-12-06,out,Carver is out for the Missoula Anchors matchup with a sprained wrist.
2303,100249,93460,547,2025-12-18,out,"Due to personal reasons, Carver is out against the Providence Skylarks."
2304,100253,93460,547,2025-12-19,out,"Carver misses the December 19, 2025 game against the Boise Glaciers (personal)."
2305,100312,93460,547,2025-12-30,out,"Ruled out for December 30, 2025, Carver cites back spasms."
2306,100739,93460,547,2026-03-23,out,Carver (calf) is out for this game against the Fresno Bison.
2307,100795,93460,547,2026-04-02,out,Carver (calf) is out for this game against the Boise Glaciers.
2308,100808,93460,547,2026-04-05,out,"Carver misses the April 5, 2026 game against the Albany Condors (calf)."
2309,100818,93460,547,2026-04-07,out,Carver is out for the Cheyenne Pioneers matchup with a calf strain.
2310,100290,94374,162,2025-12-27,out,Thackeray is out for the Newark Mustangs matchup with an illness.
2311,100360,94374,162,2026-01-09,out,Thackeray is out for the El Paso Ospreys matchup with a sprained wrist.
2312,100385,94374,162,2026-01-12,out,"Ruled out for January 12, 2026, Thackeray cites knee soreness."
2313,100392,94374,162,2026-01-13,out,"Thackeray misses the January 13, 2026 game against the Des Moines Vultures (knee)."
2314,100396,94374,162,2026-01-14,out,"Thackeray misses the January 14, 2026 game against the Boise Glaciers (knee)."
2315,100403,94374,162,2026-01-15,out,Thackeray is out for the Boise Glaciers matchup with knee soreness.
2316,100429,94374,162,2026-01-20,out,"Ruled out for January 20, 2026, Thackeray cites knee soreness."
2317,100440,94374,162,2026-01-22,out,"Thackeray misses the January 22, 2026 game against the Cheyenne Pioneers (knee)."
2318,100447,94374,162,2026-01-23,out,Thackeray is out for the Honolulu Miners matchup with knee soreness.
2319,100470,94374,162,2026-01-27,out,Thackeray is out for the Columbus Voyagers matchup with knee soreness.
2320,100474,94374,162,2026-01-28,out,"Thackeray will not play on January 28, 2026 because of knee soreness."
2321,100476,94374,162,2026-01-29,out,"Thackeray misses the January 29, 2026 game against the Spokane Outlaws (knee)."
2322,100491,94374,162,2026-01-31,out,"Due to rest, Thackeray is out against the Missoula Anchors."
2323,100615,94374,162,2026-03-02,out,"Due to a calf strain, Thackeray is out against the Reno Ridgebacks."
2324,100734,94374,162,2026-03-23,out,Thackeray is out for the Des Moines Vultures matchup with concussion protocol.
2325,100143,94795,908,2025-11-19,out,"McAllister misses the November 19, 2025 game against the Fresno Bison (personal)."
2326,100175,94795,908,2025-11-28,out,McAllister (illness) is out for this game against the Fresno Bison.
2327,100190,94795,908,2025-12-01,out,McAllister is out for the Spokane Outlaws matchup with a calf strain.
2328,100197,94795,908,2025-12-03,out,"McAllister will not play on December 3, 2025 because of a calf strain."
2329,100252,94795,908,2025-12-18,out,"Due to a sprained wrist, McAllister is out against the Anchorage Herons."
2330,100310,94795,908,2025-12-30,out,McAllister (concussion) is out for this game against the Anchorage Herons.
2331,100334,94795,908,2026-01-03,out,"Due to a sprained wrist, McAllister is out against the Cheyenne Pioneers."
